Player,Team,Total Games Played,Signature Agents Ranked by Usage,Rounds Played,Rating,Average Combat Score,Kills:Death,"Kill, Assist, Survive, Trade Percent",Average Damage per Round,Kills Per Round,Assists Per Round,First Kills Per Round,First Deaths Per Round,Headshot Percent,Clutch Success Percent%,Clutches (won/played),Maximum Kills in a single map,Kills,Deaths,Assists,First Kills,First Deaths
natank,Gentle Mates,219,"['kayo', 'breach', 'sova', 'sage', 'raze']",564,1.07,229.6,1.07,70%,150.4,0.79,0.24,0.15,0.14,26%,39%,,,445,414,133,84,79
nats,Team Liquid,382,"['cypher', 'viper', 'killjoy']",521,1.01,210.2,1.07,72%,138.7,0.75,0.25,0.09,0.10,29%,12%,,,392,365,132,45,53
nature,Evil Geniuses,275,"['sova', 'viper', 'breach', 'killjoy', 'cypher']",595,0.95,178.4,0.87,71%,116.9,0.62,0.38,0.06,0.06,32%,13%,,,366,422,228,35,33
ndg,Unknown,125,"['astra', 'viper', 'killjoy', 'cypher', 'sova']",607,0.94,183.5,0.96,73%,123.9,0.65,0.22,0.08,0.07,23%,12%,,,397,415,136,48,41
nephh,Bilibili Gaming,153,"['breach', 'kayo', 'skye', 'killjoy', 'gekko']",339,0.77,190.5,0.88,58%,119.7,0.66,0.40,0.08,0.09,20%,N/A,,,225,256,137,28,30
neth,DetonatioN FocusMe,247,"['raze', 'breach', 'killjoy', 'kayo', 'sage']",555,0.85,166.0,0.79,70%,109.4,0.58,0.30,0.04,0.09,27%,12%,,,320,404,168,23,49
net,Unknown,394,"['cypher', 'killjoy', 'viper', 'chamber']",248,1.04,206.4,1.05,69%,135.7,0.72,0.19,0.08,0.06,39%,6%,,,178,169,46,20,14
nicc,Dragon Ranger Gaming,172,"['kayo', 'omen', 'breach', 'viper', 'skye']",680,N/A,181.8,0.95,N/A,114.5,0.65,0.39,0.05,0.09,N/A,N/A,,,440,464,266,8,16
nizhaotzh,Dragon Ranger Gaming,184,"['viper', 'omen', 'astra', 'brimstone', 'killjoy']",680,N/A,181.0,0.93,N/A,119.3,0.65,0.34,0.06,0.08,N/A,N/A,,,439,470,234,10,14
nobody,EDward Gaming,366,"['sova', 'skye', 'fade', 'cypher', 'breach']",1606,0.92,190.4,0.98,70%,122.9,0.67,0.28,0.08,0.12,33%,20%,,,1082,1104,450,77,115
nzr,FURIA,269,"['sova', 'skye', 'raze', 'fade']",422,1.05,198.8,0.99,70%,135.6,0.70,0.30,0.03,0.03,27%,14%,,,297,301,127,13,13
o0o0o,Nova Esports,86,"['raze', 'breach', 'viper', 'skye', 'jett']",467,N/A,164.9,0.76,N/A,109.2,0.57,0.36,0.06,0.10,N/A,N/A,,,264,346,170,10,18
obone,Nova Esports,68,"['omen', 'harbor', 'astra', 'viper']",291,N/A,165.9,0.81,N/A,N/A,0.59,0.32,N/A,N/A,N/A,N/A,,,172,213,94,0,0
oxy,Cloud9,314,"['jett', 'raze', 'chamber']",762,1.05,249.8,1.07,70%,162.3,0.87,0.19,0.22,0.18,29%,15%,,,665,624,144,166,140
pancada,LOUD,307,"['omen', 'astra', 'sage', 'brimstone', 'viper']",233,1.09,199.7,1.07,71%,132.2,0.72,0.35,0.08,0.08,39%,17%,,,167,156,82,19,19
patitek,Unknown,403,"['omen', 'kayo', 'breach', 'raze', 'brimstone']",990,0.87,185.7,0.91,71%,123.2,0.62,0.44,0.08,0.08,23%,13%,,,618,676,433,80,80
paura,BBL Esports,352,"['cypher', 'killjoy', 'sage', 'breach', 'kayo']",501,0.89,168.7,0.82,67%,108.3,0.59,0.40,0.10,0.11,33%,11%,,,294,360,200,48,54
pl1xx,Unknown,386,"['raze', 'skye', 'sova', 'kayo', 'sage']",487,N/A,187.3,0.91,N/A,130.4,0.65,0.37,0.08,0.08,N/A,N/A,,,316,349,178,12,12
polvi,Global Esports,368,"['jett', 'raze']",530,0.96,218.6,0.95,68%,145.7,0.74,0.20,0.20,0.19,24%,13%,,,394,414,108,106,102
primmie,Talon Esports,19,"['jett', 'killjoy', 'omen', 'yoru', 'clove']",203,1.16,249.9,1.15,71%,165.0,0.90,0.23,0.13,0.10,41%,20%,,,182,158,47,26,20
purp0,GIANTX,254,"['jett', 'cypher', 'raze', 'kayo', 'skye']",494,1.04,217.2,1.04,69%,144.5,0.76,0.16,0.19,0.15,34%,6%,,,375,362,79,96,73
qiuye,Xtreme Gaming,65,"['raze', 'jett', 'sova', 'skye', 'kayo']",297,N/A,166.4,0.74,N/A,N/A,0.57,0.30,N/A,N/A,N/A,N/A,,,170,229,90,0,0
qraxs,FUT Esports,357,"['kayo', 'sage', 'raze', 'fade', 'skye']",1219,1.00,186.5,0.97,73%,121.7,0.67,0.35,0.06,0.06,28%,18%,,,818,843,426,75,78
quick,LOUD,269,"['jett', 'viper', 'raze', 'reyna', 'killjoy']",724,0.88,200.9,0.95,65%,130.5,0.71,0.15,0.16,0.17,27%,11%,,,515,544,106,119,122
qutionerx,BBL Esports,174,"['jett', 'raze', 'cypher', 'killjoy', 'chamber']",501,1.01,235.9,1.02,71%,155.0,0.81,0.19,0.21,0.15,26%,10%,,,405,398,95,104,75
rb,Titan Esports Club,314,"['jett', 'raze', 'killjoy', 'sova', 'neon']",653,N/A,223.1,1.07,N/A,144.0,0.79,0.28,0.15,0.18,N/A,N/A,,,517,481,183,30,37
reazy,BBL Esports,203,"['sova', 'fade', 'sage', 'astra', 'skye']",501,0.81,156.7,0.76,67%,108.6,0.53,0.33,0.04,0.05,29%,16%,,,266,351,166,22,26
redgar,GIANTX,323,"['omen', 'sova', 'astra', 'breach']",510,0.82,154.0,0.80,68%,101.3,0.56,0.33,0.08,0.10,37%,17%,,,285,358,167,39,50
retla,BLEED,186,"['killjoy', 'cypher', 'sage', 'viper', 'reyna']",427,0.90,169.7,0.92,70%,115.4,0.61,0.19,0.05,0.06,26%,14%,,,262,285,80,21,25
rglmeister,Unknown,165,"['omen', 'viper', 'astra', 'brimstone', 'harbor']",474,0.95,173.5,0.90,72%,119.3,0.63,0.35,0.05,0.05,29%,17%,,,299,333,165,22,22
riens,Team Heretics,305,"['sova', 'breach', 'skye', 'jett', 'sage']",2367,1.09,205.8,1.09,76%,138.4,0.72,0.35,0.08,0.06,37%,16%,,,1711,1572,836,181,153
rossy,T1,463,"['viper', 'astra', 'breach', 'sova', 'kayo']",933,1.07,205.7,1.06,75%,132.5,0.71,0.35,0.07,0.07,26%,18%,,,661,625,325,67,65
runi,Cloud9,490,"['sova', 'fade', 'breach', 'viper']",600,0.94,174.8,0.91,71%,120.7,0.62,0.27,0.06,0.06,34%,12%,,,370,405,163,37,34
runner,Team Vitality,228,"['raze', 'jett', 'chamber', 'kayo', 'cypher']",1238,0.96,205.2,0.96,71%,135.9,0.70,0.26,0.13,0.12,20%,15%,,,861,893,317,163,154
russ,Global Esports,387,"['sage', 'skye', 'breach', 'kayo', 'jett']",530,0.92,181.4,0.87,71%,117.3,0.63,0.38,0.09,0.10,38%,20%,,,335,385,203,49,51
s0m,NRG Esports,316,"['jett', 'omen', 'raze', 'astra', 'harbor']",215,1.12,224.7,1.13,78%,143.6,0.77,0.45,0.09,0.07,27%,19%,,,166,147,97,20,16
s1mon,EDward Gaming,129,"['breach', 'kayo', 'omen', 'raze', 'fade']",736,0.99,170.2,0.94,76%,112.6,0.60,0.47,0.06,0.04,29%,20%,,,445,474,343,42,31
saadhak,LOUD,283,"['kayo', 'cypher', 'killjoy', 'viper', 'breach']",957,0.91,189.8,0.85,70%,126.9,0.62,0.37,0.09,0.13,21%,14%,,,593,695,350,83,128
sacy,Unknown,333,"['sova', 'skye', 'fade', 'breach', 'jett']",1650,0.98,182.4,0.92,73%,123.0,0.61,0.40,0.06,0.08,26%,14%,,,1011,1097,662,107,135
sayaplayer,T1,299,"['jett', 'raze', 'omen', 'chamber']",1065,1.04,211.1,1.08,72%,139.5,0.77,0.14,0.17,0.14,27%,13%,,,816,755,152,181,151
sayf,Team Vitality,306,"['jett', 'cypher', 'killjoy', 'raze', 'viper']",1238,1.14,227.5,1.20,70%,147.6,0.82,0.22,0.13,0.13,28%,14%,,,1010,839,273,162,163
sh1n,Karmine Corp,251,"['astra', 'omen', 'sova', 'viper']",1137,0.94,168.1,0.93,75%,107.7,0.61,0.37,0.07,0.07,29%,11%,,,698,753,418,74,76
shadow,KOI,343,"['breach', 'sova', 'skye', 'kayo', 'sage']",740,0.86,167.6,0.84,68%,108.6,0.59,0.30,0.05,0.10,21%,12%,,,433,516,219,40,73
shao,Natus Vincere,393,"['sova', 'fade', 'sage', 'astra', 'raze']",760,1.04,191.8,1.01,74%,129.5,0.68,0.37,0.08,0.08,31%,20%,,,519,516,278,57,58
sheydos,KOI,285,"['sage', 'raze', 'skye', 'killjoy', 'viper']",740,1.07,181.3,1.13,75%,122.3,0.67,0.17,0.05,0.05,26%,15%,,,497,441,127,39,38
shion7,Dragon Ranger Gaming,53,"['sova', 'omen', 'killjoy', 'harbor', 'viper']",570,N/A,180.7,0.84,N/A,118.0,0.62,0.28,0.05,0.12,N/A,N/A,,,353,421,157,9,21
shyy,KRÜ Esports,152,"['killjoy', 'cypher', 'skye', 'fade', 'viper']",1138,1.05,199.1,1.09,70%,138.5,0.72,0.22,0.07,0.08,28%,20%,,,822,754,250,80,88
smoggy,EDward Gaming,329,"['jett', 'killjoy', 'raze', 'breach', 'omen']",1606,1.11,207.1,1.16,75%,136.0,0.74,0.36,0.08,0.07,28%,14%,,,1194,1032,571,75,69
something,Paper Rex,221,"['jett', 'reyna', 'gekko']",1761,1.08,219.6,1.12,73%,140.8,0.78,0.23,0.17,0.13,26%,12%,,,1370,1223,398,302,222
spitfires,All Gamers,85,"['raze', 'jett', 'sova', 'killjoy', 'neon']",459,N/A,202.0,0.91,N/A,128.5,0.71,0.15,0.22,0.20,N/A,N/A,,,324,358,69,40,37
spring,Wolves Esports,241,"['jett', 'raze', 'fade', 'phoenix']",487,N/A,203.6,0.96,N/A,159.8,0.70,0.20,0.17,0.24,N/A,N/A,,,342,358,98,25,35
sscary,BLEED,402,"['omen', 'astra', 'viper', 'brimstone']",480,1.11,214.0,1.09,75%,141.2,0.75,0.36,0.08,0.06,27%,14%,,,360,329,175,38,31
ssees,DetonatioN FocusMe,61,"['omen', 'viper', 'sage', 'breach', 'kayo']",555,0.92,165.9,0.83,70%,107.7,0.59,0.37,0.06,0.07,36%,16%,,,325,390,203,31,41
starxo,Unknown,275,"['skye', 'sage', 'omen', 'raze', 'jett']",740,0.94,180.3,0.91,71%,117.5,0.62,0.42,0.07,0.11,23%,18%,,,462,509,312,54,82
stax,T1,378,"['breach', 'skye', 'kayo', 'fade', 'sage']",733,1.02,182.9,1.00,74%,116.6,0.63,0.47,0.06,0.08,29%,11%,,,465,467,341,47,55
stew,JDG Esports,143,"['jett', 'raze']",471,N/A,233.5,1.20,N/A,151.7,0.83,0.16,0.14,0.15,N/A,N/A,,,390,325,75,26,27
sugarz3ro,ZETA DIVISION,222,"['astra', 'omen', 'viper', 'brimstone']",657,1.00,192.6,0.95,72%,123.7,0.68,0.37,0.04,0.07,34%,7%,,,449,471,242,26,44
supamen,Evil Geniuses,336,"['omen', 'astra', 'viper', 'brimstone']",595,1.00,196.9,0.98,71%,127.7,0.70,0.28,0.10,0.12,39%,17%,,,418,428,169,61,71
surf,Talon Esports,136,"['jett', 'chamber', 'killjoy']",405,0.97,181.9,0.97,70%,121.4,0.63,0.21,0.08,0.07,38%,5%,,,256,265,86,32,29
suygetsu,Natus Vincere,382,"['cypher', 'viper', 'killjoy', 'sage']",760,1.00,184.9,1.01,72%,125.7,0.66,0.21,0.07,0.06,33%,12%,,,502,497,157,50,48
swerl,Nova Esports,302,"['raze', 'jett', 'omen', 'phoenix', 'killjoy']",391,N/A,228.3,1.01,N/A,140.7,0.78,0.19,0.14,0.18,N/A,N/A,,,306,303,76,24,32
sword9,All Gamers,195,"['skye', 'breach', 'fade', 'sova', 'gekko']",459,N/A,171.3,0.78,N/A,122.6,0.57,0.32,0.06,0.12,N/A,N/A,,,263,338,147,11,22
t3xture,Gen.G,265,"['jett', 'raze']",2405,1.12,236.7,1.20,71%,152.6,0.84,0.16,0.19,0.14,27%,18%,,,2028,1694,390,465,344
takas,Gentle Mates,284,"['jett', 'raze', 'sova', 'sage', 'breach']",564,0.91,205.4,0.93,65%,135.3,0.71,0.23,0.16,0.18,22%,14%,,,400,431,127,90,103
tenz,Unknown,407,"['jett', 'omen', 'reyna', 'raze', 'kayo']",1650,1.10,212.2,1.09,76%,136.4,0.74,0.46,0.10,0.09,27%,13%,,,1228,1128,761,163,146
tex,LEVIATÁN,370,"['jett', 'raze', 'kayo', 'reyna', 'chamber']",1736,0.92,193.8,0.99,71%,128.8,0.69,0.20,0.10,0.12,33%,12%,,,1194,1204,351,182,200
tomaszy,Karmine Corp,184,"['neon', 'jett', 'viper', 'raze', 'cypher']",1137,0.94,182.8,0.93,71%,124.2,0.64,0.28,0.08,0.08,33%,14%,,,732,783,321,87,89
trent,G2 Esports,293,"['sova', 'viper', 'fade', 'skye']",1727,1.03,190.3,0.95,72%,128.5,0.65,0.33,0.08,0.08,27%,18%,,,1120,1176,564,141,140
trexx,Team Vitality,252,"['raze', 'sova', 'kayo', 'fade', 'jett']",1000,1.16,219.6,1.12,76%,146.1,0.75,0.43,0.09,0.08,19%,13%,,,745,664,430,85,77
tuyz,LOUD,292,"['jett', 'raze', 'omen', 'harbor', 'sage']",957,1.03,176.6,1.00,72%,118.6,0.65,0.36,0.06,0.07,30%,13%,,,618,616,343,59,69
tvirusluke,Dragon Ranger Gaming,193,"['jett', 'raze', 'neon']",680,N/A,215.2,0.88,N/A,152.6,0.71,0.20,0.21,0.17,N/A,N/A,,,483,551,136,37,30
valyn,G2 Esports,547,"['astra', 'omen', 'viper', 'brimstone', 'harbor']",1727,1.04,194.6,1.01,76%,123.5,0.70,0.35,0.09,0.08,24%,19%,,,1201,1194,613,154,145
vanity,Cloud9,339,"['omen', 'astra', 'viper', 'brimstone', 'sova']",762,0.90,177.8,0.86,71%,118.6,0.62,0.35,0.08,0.11,22%,14%,,,473,549,263,63,83
victor,Unknown,365,"['phoenix', 'raze', 'kayo', 'neon', 'skye']",632,0.97,213.1,1.05,69%,139.7,0.75,0.18,0.14,0.15,26%,10%,,,476,455,111,91,92
viva,JDG Esports,120,"['sova', 'jett', 'viper']",471,N/A,220.5,1.24,N/A,144.5,0.78,0.28,0.10,0.03,N/A,N/A,,,367,297,130,18,6
vo0kashu,Dragon Ranger Gaming,356,"['cypher', 'killjoy', 'jett', 'viper', 'raze']",680,N/A,233.3,1.16,N/A,167.4,0.84,0.24,0.10,0.07,N/A,N/A,,,574,495,161,17,13
wailers,Gentle Mates,117,"['omen', 'astra', 'viper', 'cypher', 'brimstone']",564,0.86,153.4,0.84,69%,103.5,0.57,0.23,0.05,0.04,31%,8%,,,320,379,131,28,23
whzy,Bilibili Gaming,334,"['jett', 'raze', 'chamber']",660,0.92,237.9,1.08,65%,145.4,0.82,0.20,0.19,0.20,22%,N/A,,,544,504,134,66,67
wild0reoo,Team Secret,206,"['viper', 'raze', 'skye', 'sova', 'jett']",246,1.01,192.2,1.00,76%,129.9,0.70,0.33,0.07,0.08,33%,13%,,,172,172,82,17,19
wo0t,Team Heretics,193,"['jett', 'viper', 'omen', 'raze', 'kayo']",1869,1.06,217.0,1.08,75%,140.7,0.75,0.32,0.13,0.11,35%,16%,,,1399,1296,597,252,199
xccurate,T1,91,"['chamber', 'jett', 'harbor', 'raze', 'omen']",1065,0.95,186.1,0.97,72%,122.4,0.68,0.24,0.07,0.09,26%,11%,,,724,747,253,75,92
xeppaa,Cloud9,237,"['kayo', 'skye', 'raze', 'fade']",762,0.96,187.8,0.87,76%,125.2,0.63,0.45,0.07,0.09,26%,22%,,,477,547,341,50,65
xffero,Rex Regum Qeon,250,"['astra', 'viper', 'breach', 'raze', 'omen']",624,1.03,207.8,1.06,72%,135.2,0.74,0.24,0.08,0.08,31%,19%,,,459,432,148,53,53
yay,BLEED,325,"['jett', 'chamber', 'sage', 'breach']",282,0.83,194.8,0.85,68%,129.6,0.66,0.16,0.17,0.21,25%,23%,,,187,220,45,47,60
yetujey,FUT Esports,218,"['killjoy', 'cypher', 'chamber', 'viper', 'sage']",1219,1.07,201.3,1.10,71%,132.6,0.71,0.23,0.10,0.09,26%,16%,,,870,794,280,125,114
yhchen,JDG Esports,227,"['sova', 'breach', 'kayo', 'viper', 'fade']",353,N/A,188.8,0.92,N/A,128.5,0.64,0.38,0.08,0.08,N/A,N/A,,,225,245,133,15,15
yosemite,Bilibili Gaming,325,"['killjoy', 'raze', 'viper', 'cypher']",660,0.61,206.5,1.00,55%,122.2,0.72,0.27,0.09,0.09,25%,N/A,,,473,471,176,29,31
you,ZY Gaming,269,"['sova', 'fade', 'omen', 'skye', 'breach']",566,N/A,190.2,0.97,N/A,N/A,0.66,0.31,N/A,N/A,N/A,N/A,,,375,385,173,0,0
yuicaw,Wolves Esports,257,"['jett', 'chamber', 'raze', 'killjoy', 'cypher']",487,N/A,221.2,1.07,N/A,162.1,0.78,0.27,0.14,0.06,N/A,N/A,,,381,355,133,20,9
yuran,ZETA DIVISION,45,"['viper', 'sova', 'breach', 'kayo', 'gekko']",657,0.86,173.9,0.76,70%,118.0,0.57,0.43,0.06,0.09,26%,8%,,,373,492,282,38,61
zekken,Sentinels,487,"['raze', 'sova', 'jett', 'kayo', 'skye']",1650,1.13,255.3,1.19,72%,163.9,0.88,0.22,0.22,0.18,24%,17%,,,1452,1223,362,366,292
zellsis,Sentinels,412,"['kayo', 'killjoy', 'raze', 'phoenix', 'viper']",1650,1.01,184.9,1.00,74%,120.1,0.64,0.38,0.06,0.08,19%,15%,,,1051,1055,622,104,127
zest,Unknown,295,"['sova', 'sage', 'fade', 'viper', 'skye']",427,0.88,167.3,0.83,68%,108.0,0.58,0.29,0.07,0.08,28%,13%,,,249,299,124,30,35
zmjjkk,EDward Gaming,440,"['jett', 'raze', 'chamber', 'neon']",1606,1.10,260.9,1.20,69%,159.4,0.91,0.22,0.21,0.18,24%,16%,,,1455,1215,354,204,175
zyppan,Natus Vincere,366,"['raze', 'kayo', 'sage', 'skye']",760,0.99,215.3,1.00,71%,144.6,0.75,0.30,0.12,0.13,29%,8%,,,568,570,229,93,97
